WALIS_ID,Latitude,Longitude,Site,Subsite,Nation,Region,Type of datapoint,RSL Indicator,RSL indicator description,Elevation measurement technique,Elevation (m),Elevation error (m),Paleo water depth estimate (m),Upper limit of living range (m),Lower limit of living range (m),RWL,IR,Vertical datum,Paleo RSL (m),Paleo RSL uncertainty (m),Dating technique,Timing constraint,Originally reported ID,Analysis ID,Material_type,Reported age (ka),Reported age uncertainty (ka),U-Series recalculated age (ka),U-Series recalculate age uncertainty (ka),"U-Series corrected age (speleothems, ka)","U-Series corrected age uncertainty (speleothems, ka)",Stratigraphy Upper Age (ka),Stratigraphy Lower Age (ka),MIS limit,Marine Isotopic Stage,Quality of RSL information,Quality of age information,Reference(s),Record Created by,Last Update,Lower age,Age (ka) 0.1 perc,Age (ka) 2.3 perc,Age (ka) 15.9 perc,Age (ka) 50 perc,Age (ka) 84.1 perc,Age (ka) 97.7 perc,Age (ka) 99.5 perc,Upper age,Age calculation from,RSL (m) 0.1 perc,RSL (m) 2.3 perc,RSL (m) 15.9 perc,RSL (m) 50 perc,RSL (m) 84.1 perc,RSL (m) 97.7 perc,RSL (m) 99.5 perc
RSL_40,-39.10771,177.94749,"Mahia Peninsula
Mahia II Terrace",Mahia II Terrace,New Zealand (Aotearoa),Hawke's Bay,Sea Level Indicator,Marine Terrace,Terrace surface overlies a sequence of terrestrial and marine sediments overlying a marine abrasion platform cut into the underlying beachrock. The thickness of terrace deposits ranges from ~4 m beneath lower terraces (Mahia I) to about 20 m beneath higher terraces (Mahia III) near the shoreline angle. Limited exposure of complete terrace deposits has made mapping the uppermost level of marine deposists at the shoreline angle not possible. The altitude of the former shoreline position has been determined by subtracting a mean thickness for terrestrial deposits (determined from measurements at several sites on each terrace - this is not provided by the author) from the terrace altitude at the inner margin of each terrace. ,photogrammetric methods or aneroid altimeter,124.0,10.0,,,,0.27,5.25,Mean Sea Level / General definition,123.73,10.338792240876108,Other age constraint,Equal to,Rotoehu Tephra,,,,,,,,,50.0,50.0,Equal to,MIS 3,1.0,1.0,"Berryman, 1993
 Berryman , 1992
 Danišík et al 2012
 Flude and Storey 2016",Deirdre Ryan,2020-09-23 10:57:50,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,Stratigraphic constraint,92.71362327737168,103.05241551824778,113.3912077591239,123.73,134.06879224087612,144.40758448175222,154.74637672262833
RSL_40,-39.10771,177.94749,"Mahia Peninsula
Mahia II Terrace",Mahia II Terrace,New Zealand (Aotearoa),Hawke's Bay,Sea Level Indicator,Marine Terrace,Terrace surface overlies a sequence of terrestrial and marine sediments overlying a marine abrasion platform cut into the underlying beachrock. The thickness of terrace deposits ranges from ~4 m beneath lower terraces (Mahia I) to about 20 m beneath higher terraces (Mahia III) near the shoreline angle. Limited exposure of complete terrace deposits has made mapping the uppermost level of marine deposists at the shoreline angle not possible. The altitude of the former shoreline position has been determined by subtracting a mean thickness for terrestrial deposits (determined from measurements at several sites on each terrace - this is not provided by the author) from the terrace altitude at the inner margin of each terrace. ,photogrammetric methods or aneroid altimeter,124.0,10.0,,,,0.27,5.25,Mean Sea Level / General definition,123.73,10.338792240876108,Other age constraint,Equal to,MIS 5 Terrace Correlation,,,,,,,,,130.0,71.0,Equal to,MIS 5,1.0,1.0,"Berryman, 1993
 Berryman , 1992",Deirdre Ryan,2020-09-23 10:57:50,71.0,71.059,72.357,80.381,100.5,120.619,128.643,129.70499999999998,130.0,Stratigraphic constraint,92.71362327737168,103.05241551824778,113.3912077591239,123.73,134.06879224087612,144.40758448175222,154.74637672262833
RSL_41,-39.10926,177.94618,"Mahia Peninsula
Mahia III Terrace",Mahia III Terrace,New Zealand (Aotearoa),Hawke's Bay,Sea Level Indicator,Marine Terrace,Terrace surface overlies a sequence of terrestrial and marine sediments overlying a marine abrasion platform cut into the underlying beachrock. The thickness of terrace deposits ranges from ~4 m beneath lower terraces (Mahia I) to about 20 m beneath higher terraces (Mahia III) near the shoreline angle. Limited exposure of complete terrace deposits has made mapping the uppermost level of marine deposists at the shoreline angle not possible. The altitude of the former shoreline position has been determined by subtracting a mean thickness for terrestrial deposits (determined from measurements at several sites on each terrace - this is not provided by the author) from the terrace altitude at the inner margin of each terrace. ,photogrammetric methods or aneroid altimeter,147.0,10.0,,,,0.27,5.25,Mean Sea Level / General definition,146.73,10.338792240876108,Other age constraint,Equal to,Rotoehu Tephra,,,,,,,,,50.0,50.0,Equal to,MIS 3,1.0,1.0,"Berryman, 1993
 Berryman , 1992
 Danišík et al 2012
 Flude and Storey 2016",Deirdre Ryan,2020-09-23 10:58:07,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,Stratigraphic constraint,115.71362327737167,126.05241551824777,136.3912077591239,146.73,157.0687922408761,167.4075844817522,177.74637672262833
RSL_41,-39.10926,177.94618,"Mahia Peninsula
Mahia III Terrace",Mahia III Terrace,New Zealand (Aotearoa),Hawke's Bay,Sea Level Indicator,Marine Terrace,Terrace surface overlies a sequence of terrestrial and marine sediments overlying a marine abrasion platform cut into the underlying beachrock. The thickness of terrace deposits ranges from ~4 m beneath lower terraces (Mahia I) to about 20 m beneath higher terraces (Mahia III) near the shoreline angle. Limited exposure of complete terrace deposits has made mapping the uppermost level of marine deposists at the shoreline angle not possible. The altitude of the former shoreline position has been determined by subtracting a mean thickness for terrestrial deposits (determined from measurements at several sites on each terrace - this is not provided by the author) from the terrace altitude at the inner margin of each terrace. ,photogrammetric methods or aneroid altimeter,147.0,10.0,,,,0.27,5.25,Mean Sea Level / General definition,146.73,10.338792240876108,Other age constraint,Equal to,MIS 5 Terrace Correlation,,,,,,,,,130.0,71.0,Equal to,MIS 5,1.0,1.0,"Berryman, 1993
 Berryman , 1992",Deirdre Ryan,2020-09-23 10:58:07,71.0,71.059,72.357,80.381,100.5,120.619,128.643,129.70499999999998,130.0,Stratigraphic constraint,115.71362327737167,126.05241551824777,136.3912077591239,146.73,157.0687922408761,167.4075844817522,177.74637672262833
RSL_50,-43.756458,169.15182099999998,"Sardine-2 Terrace
Ship Creek",Ship Creek,New Zealand (Aotearoa),West Coast,Sea Level Indicator,Beach deposit or beachrock,"The terrace forms an ~400 m wide strip on the north side of Ship Creek with a gentle slope to the south. The terrace surface varies between 24.4 m to 32 m above sea level. Sediments below the terrace surface are described from a road cutting but their thickness and height above sea level are not well-described. In the described section, the marine sediment (0.9 m thick) underlies a modern soil (0.15 m thick) and is described as a well-sorted, dark grey, ilmenite-rich sand grading into an underlying peat band (0.9 m thick). The ilmenite-rich sand is typical of beach and near-shore sand found along the coast to the north. The well-sorted nature of the sediment and rounding of softer grains suggests the sand accumulated on a beach or in the surf zone. Locally the sand and peat are separated by a thin band of grey clay. Beneath the peat is a fluvial gravel to the base of the exposure. The peat is interpreted to represent a period of swampy deposition immediately before the sea overtopped the existing gravel terrace. ",Not reported,27.4,7.87,,,,-0.26,5.19,Mean Sea Level / General definition,27.66,8.286792202052613,Other age constraint,Equal to,MIS 5 Terrace Correlation,,,,,,,,,130.0,71.0,Equal to,MIS 5,2.0,1.0,"Nathan and Moar, 1975",Deirdre Ryan,2020-06-01 18:40:10,71.0,71.059,72.357,80.381,100.5,120.619,128.643,129.70499999999998,130.0,Stratigraphic constraint,2.799623393842161,11.086415595894774,19.373207797947387,27.66,35.94679220205261,44.23358440410523,52.52037660615784
RSL_50,-43.756458,169.15182099999998,"Sardine-2 Terrace
Ship Creek",Ship Creek,New Zealand (Aotearoa),West Coast,Sea Level Indicator,Beach deposit or beachrock,"The terrace forms an ~400 m wide strip on the north side of Ship Creek with a gentle slope to the south. The terrace surface varies between 24.4 m to 32 m above sea level. Sediments below the terrace surface are described from a road cutting but their thickness and height above sea level are not well-described. In the described section, the marine sediment (0.9 m thick) underlies a modern soil (0.15 m thick) and is described as a well-sorted, dark grey, ilmenite-rich sand grading into an underlying peat band (0.9 m thick). The ilmenite-rich sand is typical of beach and near-shore sand found along the coast to the north. The well-sorted nature of the sediment and rounding of softer grains suggests the sand accumulated on a beach or in the surf zone. Locally the sand and peat are separated by a thin band of grey clay. Beneath the peat is a fluvial gravel to the base of the exposure. The peat is interpreted to represent a period of swampy deposition immediately before the sea overtopped the existing gravel terrace. ",Not reported,27.4,7.87,,,,-0.26,5.19,Mean Sea Level / General definition,27.66,8.286792202052613,Other age constraint,Older than,Infinite Radiocarbon,,,,,,,,,57.0,29.0,Older than,MIS 3,2.0,1.0,"Nathan and Moar, 1975",Deirdre Ryan,2020-06-01 18:40:10,29.0,29.028,29.644,33.452,43.0,52.548,56.355999999999995,56.86,57.0,Stratigraphic constraint,2.799623393842161,11.086415595894774,19.373207797947387,27.66,35.94679220205261,44.23358440410523,52.52037660615784
RSL_768,-45.12525,170.971271,"Cape Wanbrow
Gulch",Gulch,New Zealand (Aotearoa),Otago,Sea Level Indicator,Shore platform,Basal graval (0.3-1.0 m thickness) upon a shore platform. Associated marine mollusc fossils indicate shallow-water (a few meters water depth) environment. Paleo environment considered equivalent to the modern. ,Not reported,4.5,1.11,,,,-0.31,2.1,Mean Higher High Water,4.81,1.5279397893896212,Other age constraint,Equal to,MIS 5 Terrace Correlation,,,,,,,,,130.0,71.0,Equal to,MIS 5,0.0,0.0,"Grant-Mackie and Scarlett, 1973",Deirdre Ryan,2020-07-06 20:59:26,71.0,71.059,72.357,80.381,100.5,120.619,128.643,129.70499999999998,130.0,Stratigraphic constraint,0.22618063183113613,1.7541204212207573,3.2820602106103784,4.81,6.337939789389621,7.865879578779242,9.393819368168863
RSL_768,-45.12525,170.971271,"Cape Wanbrow
Gulch",Gulch,New Zealand (Aotearoa),Otago,Sea Level Indicator,Shore platform,Basal graval (0.3-1.0 m thickness) upon a shore platform. Associated marine mollusc fossils indicate shallow-water (a few meters water depth) environment. Paleo environment considered equivalent to the modern. ,Not reported,4.5,1.11,,,,-0.31,2.1,Mean Higher High Water,4.81,1.5279397893896212,Other age constraint,Equal to,Infinite Radiocarbon,,,,,,,,,57.0,29.0,Older than,MIS 3,0.0,0.0,"Grant-Mackie and Scarlett, 1973",Deirdre Ryan,2020-07-06 20:59:26,29.0,29.028,29.644,33.452,43.0,52.548,56.355999999999995,56.86,57.0,Stratigraphic constraint,0.22618063183113613,1.7541204212207573,3.2820602106103784,4.81,6.337939789389621,7.865879578779242,9.393819368168863
RSL_824,-42.627911,171.11021599999998,"Awatuna Formation
Type Section at Sunday Creek",Type Section at Sunday Creek,New Zealand (Aotearoa),West Coast,Sea Level Indicator,Beach deposit or beachrock,"Rusty, cemented beach sand and gravel overlie fluvial gravels. At the type section the beach sediments are ~5 m thick with a surface elevation of 52 m, decreasing in elevation to the south. The beach sediments are overlain by peat and then the fluvioglacial gravel of the Loopline Formation. ",Not reported,49.5,5.59,,,,-0.09,4.93,Mean Sea Level / General definition,49.59,6.109363714823337,Other age constraint,Equal to,MIS 5 Terrace Correlation,,,,,,,,,130.0,71.0,Equal to,MIS 5,2.0,2.0,"Suggate, 1965
 Suggate, 1985
 Suggate, 1992",Deirdre Ryan,2020-07-14 20:43:33,71.0,71.059,72.357,80.381,100.5,120.619,128.643,129.70499999999998,130.0,Stratigraphic constraint,31.261908855529995,37.37127257035333,43.480636285176665,49.59,55.69936371482334,61.80872742964668,67.91809114447001
RSL_825,-42.537212,171.17994299999998,"Rutherglen Formation
Type Section near Rutherglen",Type Section near Rutherglen,New Zealand (Aotearoa),West Coast,Sea Level Indicator,Beach deposit or beachrock,"The section shows 5 m of well-rounded cobble gravel, well-bedded with minor rusty coarse sand, resting on a basal, thin layer of boulders to 0.5 m across. The beach gravel abuts a cliff of Miocene mudstone. The elevation of the marine deposits decreases to the south with greater uplift implied to the north.",Not reported,64.5,5.59,,,,-0.09,4.93,Mean Sea Level / General definition,64.59,6.109363714823337,Other age constraint,Equal to,MIS 5 Terrace Correlation,,,,,,,,,130.0,71.0,Equal to,MIS 5,2.0,1.0,"Suggate, 1985
 Suggate, 1965
 Suggate, 1992",Deirdre Ryan,2020-07-06 20:53:25,71.0,71.059,72.357,80.381,100.5,120.619,128.643,129.70499999999998,130.0,Stratigraphic constraint,46.261908855529995,52.37127257035333,58.480636285176665,64.59,70.69936371482333,76.80872742964668,82.91809114447001
RSL_86,-41.78467,174.22583,"Main Terrace
Long Point to Boo Boo Stream, Location 1","Long Point to Boo Boo Stream, Location 1",New Zealand (Aotearoa),Marlborough,Sea Level Indicator,Beach deposit or beachrock,"A downward succession (from 54 m asl) of: brown coarse sand; well-sorted, rounded and stratified beach pebbles; coarse sand/basal gravels over an abrasion platform (49 m asl) formed on Tertiary siltsone. This succession is immediately overlain by nearly 2 m of silt, possibly lagoon in origin, in turn overalin by loess in which the modern topsoil has developed. The height of the inner margin of the main terrace surface ranges from 55 to 80 m asl, with higher elevations at either end of areas at Long Point and Boo Boo Stream.
As the prinicipal marine terrace above the Holocene terrace, the terrace is considered to represent the major sea-level rise of the last interglacial.",photogrammetric methods or aneroid altimeter,51.5,3.2,,,,-0.27,3.67,Mean Sea Level / General definition,51.77,3.6887972294502718,Other age constraint,Equal to,MIS 5 Terrace Correlation,,,,,,,,,130.0,71.0,Equal to,MIS 5,3.0,1.0,"Ota et al., 1996",Deirdre Ryan,2020-02-03 08:21:55,71.0,71.059,72.357,80.381,100.5,120.619,128.643,129.70499999999998,130.0,Stratigraphic constraint,40.70360831164919,44.39240554109946,48.08120277054973,51.77,55.458797229450276,59.14759445890055,62.836391688350815
RSL_87,-41.793183,174.216052,"Main Terrace
Long Point to Boo Boo Stream, Location 2","Long Point to Boo Boo Stream, Location 2",New Zealand (Aotearoa),Marlborough,Sea Level Indicator,Beach deposit or beachrock,"Well-sorted, rounded and stratified beach pebbles  (45 - 40 m asl) overlying abrasion platform. An erosional depresion has been infilled by angular limestone gravel. Both are immediately overlain by a white silt and then two loess deposits with soils. The height of the inner margin of the main terrace surface ranges from 55 to 80 m asl, with higher elevations at either end of areas at Long Point and Boo Boo Stream.

As the prinicipal marine terrace above the Holocene terrace, the terrace is considered to represent the major sea-level rise of the last interglacial.",photogrammetric methods or aneroid altimeter,42.5,3.2,,,,-0.27,3.71,Mean Sea Level / General definition,42.77,3.698786963316487,Other age constraint,Equal to,MIS 5 Terrace Correlation,,,,,,,,,130.0,71.0,Equal to,MIS 5,3.0,1.0,"Ota et al., 1996",Deirdre Ryan,2020-02-03 08:21:43,71.0,71.059,72.357,80.381,100.5,120.619,128.643,129.70499999999998,130.0,Stratigraphic constraint,31.67363911005054,35.37242607336703,39.07121303668352,42.77,46.46878696331649,50.167573926632976,53.86636088994946
RSL_88,-41.803247,174.21173000000002,"Main Terrace
Long Point to Boo Boo Stream, Location 3","Long Point to Boo Boo Stream, Location 3",New Zealand (Aotearoa),Marlborough,Sea Level Indicator,Beach deposit or beachrock,"Considered a representative section for the main terrace; 3 m of well-sorted and rounded beach gravels (47 to 44 m) on an abrasion platform overlain by 11 m of non-marine cover beds: at least 4 loess units with 3 palaeosols present. The height of the inner margin of the main terrace surface ranges from 55 to 80 m asl, with higher elevations at either end of areas at Long Point and Boo Boo Stream.

As the prinicipal marine terrace above the Holocene terrace, the terrace is considered to represent the major sea-level rise of the last interglacial.",photogrammetric methods or aneroid altimeter,45.5,2.5,,,,-0.27,3.71,Mean Sea Level / General definition,45.77,3.11304111762116,Other age constraint,Equal to,MIS 5 Terrace Correlation,,,,,,,,,130.0,71.0,Equal to,MIS 5,3.0,1.0,"Ota et al., 1996",Deirdre Ryan,2020-02-03 08:22:39,71.0,71.059,72.357,80.381,100.5,120.619,128.643,129.70499999999998,130.0,Stratigraphic constraint,36.43087664713652,39.54391776475768,42.656958882378845,45.77,48.88304111762116,51.996082235242326,55.109123352863485
RSL_89,-41.813307,174.210194,"Main Terrace
Long Point to Boo Boo Stream, Location 4","Long Point to Boo Boo Stream, Location 4",New Zealand (Aotearoa),Marlborough,Sea Level Indicator,Beach deposit or beachrock,"3 m of well-stratified beach deposits (74 - 71 m asl), composed of well-rounded pebbles with coarse sand matrix on an abrasion platform, is overlain by 6 m of non-marine coverebeds, in which there are at least two paleosols w/in the loess deposits.  The height of the inner margin of the main terrace surface ranges from 55 to 80 m asl, with higher elevations at either end of areas at Long Point and Boo Boo Stream.

As the prinicipal marine terrace above the Holocene terrace, the terrace is considered to represent the major sea-level rise of the last interglacial.",photogrammetric methods or aneroid altimeter,72.5,2.5,,,,-0.27,3.71,Mean Sea Level / General definition,72.77,3.11304111762116,Other age constraint,Equal to,MIS 5 Terrace Correlation,,,,,,,,,130.0,71.0,Equal to,MIS 5,3.0,1.0,"Ota et al., 1996",Deirdre Ryan,2020-02-03 08:28:44,71.0,71.059,72.357,80.381,100.5,120.619,128.643,129.70499999999998,130.0,Stratigraphic constraint,63.430876647136515,66.54391776475768,69.65695888237883,72.77,75.88304111762116,78.99608223524231,82.10912335286348
RSL_90,-42.075266,173.940526,"Main Terrace
Clarence River to Woodbank Stream, Location 5","Clarence River to Woodbank Stream, Location 5",New Zealand (Aotearoa),Canterbury,Sea Level Indicator,Beach deposit or beachrock,"Approximately 4 m thick beach deposit (109 - 105 m asl) of fine beach gravels/coarse boulders/fine beach gravels over an abrasion platform. Above this the terrace is covered by slope-wash deposits. 

As the prinicipal marine terrace above the Holocene terrace, the terrace is considered to represent the major sea-level rise of the last interglacial.",photogrammetric methods or aneroid altimeter,107.0,2.82,,,,-0.21,3.8,Mean Sea Level / General definition,107.21,3.4003529228596254,Other age constraint,Equal to,MIS 5 Terrace Correlation,,,,,,,,,130.0,71.0,Equal to,MIS 5,3.0,1.0,"Ota et al., 1996
 Suggate, 1965",Deirdre Ryan,2020-04-28 04:53:21,71.0,71.059,72.357,80.381,100.5,120.619,128.643,129.70499999999998,130.0,Stratigraphic constraint,97.00894123142112,100.40929415428074,103.80964707714037,107.21,110.61035292285962,114.01070584571924,117.41105876857887
RSL_91,-42.078059,173.937491,"Main Terrace
Clarence River to Woodbank Stream, Location 7","Clarence River to Woodbank Stream, Location 7",New Zealand (Aotearoa),Canterbury,Sea Level Indicator,Lagoonal deposit,"Coarse beach boulders overlying an abraded estuarine silt (105 m asl). The silt includes fossil wood and shells, is intercalated with slope-wash deposits, and rests on Tertiary siltstone at c. 90 m asl. The estuarine deposits are considered a transgressive sequence. The maximum elevation of this estuarine unit is used as the RSL indicator here. 

As the prinicipal marine terrace above the Holocene terrace, the terrace is considered to represent the major sea-level rise of the last interglacial.",photogrammetric methods or aneroid altimeter,105.0,2.0,,,,-0.21,3.8,Mean Sea Level / General definition,105.21,2.758622844826744,Other age constraint,Equal to,MIS 5 Terrace Correlation,,,,,,,,,130.0,71.0,Equal to,MIS 5,3.0,1.0,"Ota et al., 1996
 Suggate, 1965",Deirdre Ryan,2020-04-28 04:53:43,71.0,71.059,72.357,80.381,100.5,120.619,128.643,129.70499999999998,130.0,Stratigraphic constraint,96.93413146551976,99.6927543103465,102.45137715517325,105.21,107.96862284482674,110.72724568965349,113.48586853448023
