WALIS_ID,Latitude,Longitude,Site,Subsite,Nation,Region,Type of datapoint,RSL Indicator,RSL indicator description,Elevation measurement technique,Elevation (m),Elevation error (m),Paleo water depth estimate (m),Upper limit of living range (m),Lower limit of living range (m),RWL,IR,Vertical datum,Paleo RSL (m),Paleo RSL uncertainty (m),Dating technique,Timing constraint,Originally reported ID,Analysis ID,Material_type,Reported age (ka),Reported age uncertainty (ka),U-Series recalculated age (ka),U-Series recalculate age uncertainty (ka),"U-Series corrected age (speleothems, ka)","U-Series corrected age uncertainty (speleothems, ka)",Stratigraphy Upper Age (ka),Stratigraphy Lower Age (ka),MIS limit,Marine Isotopic Stage,Quality of RSL information,Quality of age information,Reference(s),Record Created by,Last Update,Lower age,Age (ka) 0.1 perc,Age (ka) 2.3 perc,Age (ka) 15.9 perc,Age (ka) 50 perc,Age (ka) 84.1 perc,Age (ka) 97.7 perc,Age (ka) 99.5 perc,Upper age,Age calculation from,Lower RSL,RSL (m) 0.1 perc,RSL (m) 2.3 perc,RSL (m) 15.9 perc,RSL (m) 50 perc,RSL (m) 84.1 perc,RSL (m) 97.7 perc,RSL (m) 99.5 perc,Upper RSL
RSL_1193,42.4823,143.3748,"Taiki
",,Japan,Hokkaido,Sea Level Indicator,Marine Terrace,,Not reported,35.0,7.0,,,,0.88,0.99,Not reported,34.12,7.017479960783643,Other age constraint,Older than,Toya Tephra,,,,,,,,,,,Equal to,,3.0,4.0,"Koike and Machida, 2001
 Machida et al., 1987
 Machida, 2002",Evan Tam,2020-11-02 06:33:06,,,,,,,,,,Stratigraphic constraint,,13.06756011764907,20.085040078432712,27.102520039216355,34.12,41.13747996078364,48.15495992156728,55.17243988235093,
RSL_1198,32.827,130.6005,"Tamana
",,Japan,Kumamoto,Sea Level Indicator,Marine Terrace,"Marine Top from intertidal molluscan fossil assemblage


",Total station or Auto/hand level,-31.6,3.25,,,,2.29,3.25,Not reported,-33.89,3.6336104634371584,Other age constraint,Older than,Ata,,,,,,,,,130.0,71.0,Equal to,MIS 5,4.0,4.0,"Shimoyama et al., 1999
 Pedoja et al., 2011
 Machida, 2002",Evan Tam,2020-11-03 02:20:41,71.0,71.059,72.357,80.381,100.5,120.619,128.643,129.70499999999998,130.0,Stratigraphic constraint,,-44.790831390311475,-41.15722092687432,-37.52361046343716,-33.89,-30.256389536562843,-26.622779073125685,-22.989168609688527,
RSL_1202,40.41,141.70767,"Taneichi
",,Japan,Iwate,Sea Level Indicator,Beach deposit or beachrock,"Silt, Sand, Gravel Terrace Deposits

",Topographic map and digital elevation models,22.25,5.0,,,,0.83,1.01,Not reported,21.42,5.025437791874455,Other age constraint,Older than,Toya Tephra,,,,,,,,,,,Equal to,,4.0,4.0,"Miyazaki and Ishimura, 2018
 Machida et al., 1987
 Machida, 2002",Evan Tam,2020-11-02 06:41:05,,,,,,,,,,Stratigraphic constraint,,6.343686624376637,11.369124416251092,16.394562208125546,21.42,26.445437791874458,31.470875583748914,36.496313375623366,
RSL_1203,40.496,141.62175,"Tanesashi
",,Japan,Aomori,Sea Level Indicator,Beach deposit or beachrock,"Silt, Sand, Gravel Terrace Deposits

",Topographic map and digital elevation models,30.0,5.0,,,,0.83,1.01,Not reported,29.17,5.025437791874455,Other age constraint,Older than,Toya Tephra,,,,,,,,,,,Equal to,,4.0,4.0,"Miyazaki and Ishimura, 2018
 Machida et al., 1987
 Machida, 2002",Evan Tam,2020-11-02 06:41:49,,,,,,,,,,Stratigraphic constraint,,14.093686624376637,19.11912441625109,24.144562208125546,29.17,34.195437791874454,39.220875583748914,44.246313375623366,
RSL_1205,41.1987,140.4635,"Tappizaki
",,Japan,Aomori,Sea Level Indicator,Beach deposit or beachrock,"Gravel Terrace Deposits

",Barometric altimeter,29.56,33.9,,,,0.6,0.73,Not reported,28.959999999999997,33.90196491355626,Other age constraint,Older than,Toya Tephra,,,,,,,,,,,Equal to,,4.0,4.0,"Azuma 1995
 Koike and Machida, 2001
 Machida et al., 1987
 Machida, 2002",Evan Tam,2020-11-02 06:46:31,,,,,,,,,,Stratigraphic constraint,,-72.74589474066879,-38.84392982711253,-4.941964913556266,28.959999999999997,62.861964913556264,96.76392982711252,130.6658947406688,
RSL_1213,42.3783,143.3482,"Tokachi Plain
",,Japan,Hokkaido,Sea Level Indicator,Marine Terrace,,Barometric altimeter,15.0,3.0,,,,0.88,0.99,Not reported,14.12,3.040563270185312,Other age constraint,Older than,KP-IV,,,,,,,,,,,,,3.0,4.0,"Okumura, 1996
 Pedoja et al., 2011
 Machida et al., 1987",Evan Tam,2020-11-02 06:55:01,,,,,,,,,,Stratigraphic constraint,,4.998310189444064,8.038873459629375,11.079436729814688,14.12,17.16056327018531,20.201126540370623,23.241689810555933,
RSL_1213,42.3783,143.3482,"Tokachi Plain
",,Japan,Hokkaido,Sea Level Indicator,Marine Terrace,,Barometric altimeter,15.0,3.0,,,,0.88,0.99,Not reported,14.12,3.040563270185312,Other age constraint,Older than,Toya Tephra,,,,,,,,,,,Equal to,,3.0,4.0,"Okumura, 1996
 Pedoja et al., 2011
 Machida et al., 1987
 Machida, 2002",Evan Tam,2020-11-02 06:55:01,,,,,,,,,,Stratigraphic constraint,,4.998310189444064,8.038873459629375,11.079436729814688,14.12,17.16056327018531,20.201126540370623,23.241689810555933,
RSL_1213,42.3783,143.3482,"Tokachi Plain
",,Japan,Hokkaido,Sea Level Indicator,Marine Terrace,,Barometric altimeter,15.0,3.0,,,,0.88,0.99,Not reported,14.12,3.040563270185312,Other age constraint,Older than,Kc-Hb,,,,,,,,,,,Equal to,,3.0,4.0,"Okumura, 1996
 Pedoja et al., 2011",Evan Tam,2020-11-02 06:55:01,,,,,,,,,,Stratigraphic constraint,,4.998310189444064,8.038873459629375,11.079436729814688,14.12,17.16056327018531,20.201126540370623,23.241689810555933,
RSL_1218,32.9101,133.0054,"Tosa Nakamura
",,Japan,Kochi,Sea Level Indicator,Beach deposit or beachrock,"Sand, Gravel Terrace Deposits

",Barometric altimeter,36.58,28.3,,,,0.99,1.33,Not reported,35.589999999999996,28.307812084299275,Other age constraint,Older than,K-Tz,,,,,,,,,130.0,71.0,Equal to,MIS 5,4.0,4.0,"Ota and Odagiri, 1994
 Koike and Machida, 2001",Evan Tam,2020-11-02 07:03:31,71.0,71.059,72.357,80.381,100.5,120.619,128.643,129.70499999999998,130.0,Stratigraphic constraint,,-49.33343625289783,-21.025624168598554,7.282187915700721,35.589999999999996,63.897812084299275,92.20562416859855,120.51343625289783,
RSL_1221,45.0876,141.7696,"Toyotomi
",,Japan,Hokkaido,Sea Level Indicator,Marine Terrace,,Not reported,57.5,46.5,,,,0.1,0.19,Not reported,57.4,46.50009704290949,Other age constraint,Older than,Toya Tephra,,,,,,,,,,,Equal to,,3.0,4.0,"Koike and Machida, 2001
 Machida et al., 1987
 Machida, 2002",Evan Tam,2020-11-02 07:06:19,,,,,,,,,,Stratigraphic constraint,,-82.10029112872846,-35.60019408581898,10.89990295709051,57.4,103.9000970429095,150.40019408581898,196.90029112872847,
RSL_1223,37.7852,139.234,"Tsugawa
",,Japan,Niigata,Sea Level Indicator,Marine Terrace,,Not reported,25.5,6.1,,,,0.12,0.25,Not reported,25.38,6.101280603283215,Other age constraint,Older than,SK,,,,,,,,,130.0,71.0,Equal to,MIS 5,3.0,4.0,"Koike and Machida, 2001
 Machida, 2002",Evan Tam,2020-11-02 07:08:10,71.0,71.059,72.357,80.381,100.5,120.619,128.643,129.70499999999998,130.0,Stratigraphic constraint,,7.076158190150352,13.177438793433568,19.278719396716784,25.38,31.481280603283214,37.58256120656643,43.683841809849646,
RSL_1223,37.7852,139.234,"Tsugawa
",,Japan,Niigata,Sea Level Indicator,Marine Terrace,,Not reported,25.5,6.1,,,,0.12,0.25,Not reported,25.38,6.101280603283215,Other age constraint,Older than,K-Tz,,,,,,,,,130.0,71.0,Equal to,MIS 5,3.0,4.0,"Koike and Machida, 2001",Evan Tam,2020-11-02 07:08:10,71.0,71.059,72.357,80.381,100.5,120.619,128.643,129.70499999999998,130.0,Stratigraphic constraint,,7.076158190150352,13.177438793433568,19.278719396716784,25.38,31.481280603283214,37.58256120656643,43.683841809849646,
RSL_1229,33.9628,131.3362,"Ube (East)
",,Japan,Yamaguchi,Sea Level Indicator,Beach deposit or beachrock,"Sand, Gravel Terrace Deposits

",Not reported,20.67,17.1,,,,1.59,2.19,Not reported,19.080000000000002,17.13502334401678,Other age constraint,Older than,Aso-4,,,,,,,,,130.0,71.0,Equal to,MIS 5,4.0,4.0,"Koike and Machida, 2001
 Machida, 2002",Evan Tam,2020-11-02 07:12:55,71.0,71.059,72.357,80.381,100.5,120.619,128.643,129.70499999999998,130.0,Stratigraphic constraint,,-32.325070032050334,-15.190046688033558,1.944976655983222,19.080000000000002,36.215023344016785,53.35004668803356,70.48507003205034,
RSL_1230,40.3252,141.77067,"Uge
",,Japan,Iwate,Sea Level Indicator,Beach deposit or beachrock,"Silt, Sand, Gravel Terrace Deposits

",Topographic map and digital elevation models,25.5,5.0,,,,0.92,0.17,Not reported,24.58,5.0007224478069165,Other age constraint,Older than,Toya Tephra,,,,,,,,,,,Equal to,,4.0,4.0,"Miyazaki and Ishimura, 2018
 Machida et al., 1987
 Machida, 2002",Evan Tam,2020-11-02 07:13:32,,,,,,,,,,Stratigraphic constraint,,9.577832656579249,14.578555104386165,19.579277552193084,24.58,29.580722447806913,34.58144489561383,39.58216734342075,
RSL_1231,35.9529,135.9852,"Umeura
",,Japan,Fukui,Sea Level Indicator,Marine Terrace,,Not reported,117.71,42.5,,,,0.04,0.22,Not reported,117.66999999999999,42.500142352702774,Other age constraint,Older than,AT Tephra,,,,,,,,,29.0,14.0,Equal to,MIS 2,3.0,4.0,"Koike and Machida, 2001
 Machida, 2002",Evan Tam,2020-11-02 07:14:18,14.0,14.015,14.345,16.385,21.5,26.615000000000002,28.655,28.925,29.0,Stratigraphic constraint,,-9.830427058108341,32.66971529459444,75.16985764729722,117.66999999999999,160.17014235270275,202.67028470540555,245.17042705810832,
RSL_1231,35.9529,135.9852,"Umeura
",,Japan,Fukui,Sea Level Indicator,Marine Terrace,,Not reported,117.71,42.5,,,,0.04,0.22,Not reported,117.66999999999999,42.500142352702774,Other age constraint,Older than,DKP,,,,,,,,,57.0,29.0,Equal to,MIS 3,3.0,4.0,"Koike and Machida, 2001
 Machida, 2002",Evan Tam,2020-11-02 07:14:18,29.0,29.028,29.644,33.452,43.0,52.548,56.355999999999995,56.86,57.0,Stratigraphic constraint,,-9.830427058108341,32.66971529459444,75.16985764729722,117.66999999999999,160.17014235270275,202.67028470540555,245.17042705810832,
RSL_1232,42.7518,143.6833,"Urahoro
",,Japan,Hokkaido,Sea Level Indicator,Marine Terrace,,Barometric altimeter,35.0,7.0,,,,0.88,0.99,Not reported,34.12,7.017479960783643,Other age constraint,Older than,Toya Tephra,,,,,,,,,,,Equal to,,3.0,4.0,"Okumura, 1996
 Koike and Machida, 2001
 Machida et al., 1987
 Machida, 2002",Evan Tam,2020-11-02 07:15:28,,,,,,,,,,Stratigraphic constraint,,13.06756011764907,20.085040078432712,27.102520039216355,34.12,41.13747996078364,48.15495992156728,55.17243988235093,
RSL_1236,41.9188,140.9548,"Usujiri
",,Japan,Hokkaido,Sea Level Indicator,Marine Terrace,,Not reported,55.0,21.0,,,,0.9,0.9,Not reported,54.1,21.004820875218147,Other age constraint,Older than,Toya Tephra,,,,,,,,,,,Equal to,,3.0,4.0,"Koike and Machida, 2001
 Machida et al., 1987
 Machida, 2002",Evan Tam,2020-11-02 07:17:30,,,,,,,,,,Stratigraphic constraint,,-8.914462625654444,12.090358249563707,33.09517912478185,54.1,75.10482087521815,96.1096417504363,117.11446262565445,
RSL_1242,42.2573,140.2985,"Yakumo
",,Japan,Hokkaido,Sea Level Indicator,Marine Terrace,,Not reported,54.0,42.8,,,,0.9,0.9,Not reported,53.1,42.80236558883165,Other age constraint,Older than,Toya Tephra,,,,,,,,,,,Equal to,,3.0,4.0,"Koike and Machida, 2001
 Machida et al., 1987
 Machida, 2002",Evan Tam,2020-11-02 07:23:42,,,,,,,,,,Stratigraphic constraint,,-75.30709676649494,-32.504731177663295,10.297634411168353,53.1,95.90236558883166,138.7047311776633,181.50709676649493,
RSL_1243,32.5125,130.6075,"Yatsushiro
",,Japan,Kumamoto,Sea Level Indicator,Marine Terrace,"Marine Top from intertidal molluscan fossil assemblage


",Total station or Auto/hand level,-35.3,2.54,,,,1.84,2.54,Not reported,-37.14,2.839806331424733,Other age constraint,Older than,Ata,,,,,,,,,130.0,71.0,Equal to,MIS 5,4.0,4.0,"Shimoyama et al., 1999
 Pedoja et al., 2011
 Machida, 2002",Evan Tam,2020-11-03 02:23:29,71.0,71.059,72.357,80.381,100.5,120.619,128.643,129.70499999999998,130.0,Stratigraphic constraint,,-45.6594189942742,-42.819612662849465,-39.97980633142473,-37.14,-34.30019366857527,-31.460387337150536,-28.620581005725803,
RSL_1246,42.6153,143.5533,"Yudonuma
",,Japan,Hokkaido,Sea Level Indicator,Marine Terrace,,Not reported,45.0,9.0,,,,0.88,0.99,Not reported,44.12,9.01360222108786,Other age constraint,Older than,Toya Tephra,,,,,,,,,,,Equal to,,3.0,4.0,"Koike and Machida, 2001
 Machida et al., 1987
 Machida, 2002",Evan Tam,2020-11-02 07:29:30,,,,,,,,,,Stratigraphic constraint,,17.079193336736417,26.092795557824278,35.10639777891214,44.12,53.133602221087855,62.14720444217572,71.16080666326357,
RSL_1247,33.7183,131.0222,"Yukuhashi
",,Japan,Fukuoka,Sea Level Indicator,Marine Terrace,"Marine Top from Molluscan Assemblage
",Total station or Auto/hand level,-8.1,5.0,,,,1.59,2.19,Not reported,-9.69,5.118498314935739,Other age constraint,Older than,Ata,,,,,,,,,130.0,71.0,Equal to,MIS 5,4.0,4.0,"Shimoyama et al., 1999
 Pedoja et al., 2011
 Machida, 2002",Evan Tam,2020-11-03 02:24:14,71.0,71.059,72.357,80.381,100.5,120.619,128.643,129.70499999999998,130.0,Stratigraphic constraint,,-25.045494944807217,-19.926996629871475,-14.808498314935738,-9.69,-4.571501685064261,0.5469966298714777,5.665494944807216,
RSL_1252,33.0381,133.067,"Tosa Saga
",,Japan,Kochi,Sea Level Indicator,Beach deposit or beachrock,"Sand, Beach Gravel Terrace

",Barometric altimeter,32.55,29.5,,,,0.99,1.33,Not reported,31.56,29.507494387019715,Other age constraint,Older than,K-Tz,,,,,,,,,130.0,71.0,Equal to,MIS 5,4.0,4.0,"Ota and Odagiri, 1994
 Koike and Machida, 2001",Evan Tam,2020-11-02 07:35:35,71.0,71.059,72.357,80.381,100.5,120.619,128.643,129.70499999999998,130.0,Stratigraphic constraint,,-56.96248316105914,-27.454988774039432,2.0525056129802834,31.56,61.067494387019714,90.57498877403943,120.08248316105914,
RSL_1262,41.7512,140.5716,"Hakodate
",,Japan,Hokkaido,Sea Level Indicator,Beach deposit or beachrock,"Sand and clay terrace deposits
",Not reported,73.67,28.7,,,,0.6,0.73,Not reported,73.07000000000001,28.702320899188624,Other age constraint,Older than,Toya Tephra,,,,,,,,,,,Equal to,,3.0,4.0,"Miyauchi and Yagi, 1984
 Koike and Machida, 2001
 Machida et al., 1987
 Machida, 2002",Evan Tam,2020-11-02 07:50:14,,,,,,,,,,Stratigraphic constraint,,-13.036962697565869,15.665358201622759,44.36767910081139,73.07000000000001,101.77232089918863,130.47464179837726,159.1769626975659,
RSL_1263,41.691,140.4467,"Kikonai
",,Japan,Hokkaido,Sea Level Indicator,Beach deposit or beachrock,"Sand and clay terrace deposits
",Not reported,30.33,34.1,,,,0.6,0.73,Not reported,29.729999999999997,34.10195338979866,Other age constraint,Older than,Toya Tephra,,,,,,,,,,,Equal to,,4.0,4.0,"Miyauchi and Yagi, 1984
 Koike and Machida, 2001
 Machida et al., 1987
 Machida, 2002",Evan Tam,2020-11-02 07:51:24,,,,,,,,,,Stratigraphic constraint,,-72.57586016939598,-38.47390677959732,-4.371953389798662,29.729999999999997,63.831953389798656,97.93390677959732,132.03586016939596,
RSL_1279,41.6567,140.3404,"Shiriuchi
",,Japan,Hokkaido,Sea Level Indicator,Beach deposit or beachrock,"Sand and clay terrace deposits
",Topographic map and digital elevation models,20.0,4.0,,,,0.6,0.73,Not reported,19.4,4.016618602755307,Other age constraint,Older than,Toya Tephra,,,,,,,,,,,Equal to,,4.0,4.0,"Miyauchi and Yagi, 1984
 Koike and Machida, 2001
 Machida et al., 1987
 Machida, 2002",Evan Tam,2020-11-02 08:31:03,,,,,,,,,,Stratigraphic constraint,,7.350144191734078,11.366762794489384,15.38338139724469,19.4,23.416618602755307,27.433237205510615,31.44985580826592,
RSL_1280,43.0489,140.5072,"Takinoma
",,Japan,Hokkaido,Sea Level Indicator,Beach deposit or beachrock,"Sand, Gravel Terrace Deposits

",Metered tape or rod,22.1,2.21,,,,0.1,0.19,Not reported,22.0,2.212040912822365,Other age constraint,Older than,Toya Tephra,,,,,,,,,,,Equal to,,4.0,4.0,"Amano et al., 2018
 Machida et al., 1987
 Machida, 2002",Evan Tam,2020-11-02 08:32:26,,,,,,,,,,Stratigraphic constraint,,15.363877261532906,17.57591817435527,19.787959087177637,22.0,24.212040912822363,26.42408182564473,28.636122738467094,
RSL_1335,43.080195,140.4812,"Terukishi
",,Japan,Hokkaido,Sea Level Indicator,Beach deposit or beachrock,"Sand, Gravel Terrace Deposits
",Metered tape or rod,25.2,2.52,,,,0.1,0.19,Not reported,25.099999999999998,2.521790038841458,Other age constraint,Older than,Toya Tephra,,,,,,,,,,,Equal to,,4.0,4.0,"Amano et al., 2018
 Machida et al., 1987
 Machida, 2002",Evan Tam,2020-11-02 08:49:59,,,,,,,,,,Stratigraphic constraint,,17.534629883475624,20.056419922317083,22.57820996115854,25.099999999999998,27.621790038841457,30.143580077682913,32.66537011652437,
RSL_954,44.0496,144.1504,"Abashiri
",,Japan,Hokkaido,Sea Level Indicator,Marine Terrace,,Barometric altimeter,33.5,35.7,,,,0.5,0.68,Not reported,33.0,35.70161901090762,Other age constraint,Older than,KP-IV,,,,,,,,,,,,,4.0,4.0,"Okumura, 1996
 Machida et al., 1987",Evan Tam,2020-11-01 05:31:51,,,,,,,,,,Stratigraphic constraint,,-74.10485703272286,-38.40323802181524,-2.7016190109076206,33.0,68.70161901090762,104.40323802181524,140.10485703272286,
RSL_956,40.9151,140.6614,"Aburakawa
",,Japan,Aomori,Sea Level Indicator,Beach deposit or beachrock,Gravel defined Marine Terrace Deposits,Barometric altimeter,13.5,3.7,,,,0.3,0.49,Not reported,13.2,3.7081026145456115,Other age constraint,Older than,Toya Tephra,,,,,,,,,,,Equal to,,4.0,4.0,"Azuma 1995
 Koike and Machida, 2001
 Machida et al., 1987
 Machida, 2002",Evan Tam,2020-11-01 05:36:03,,,,,,,,,,Stratigraphic constraint,,2.0756921563631643,5.783794770908776,9.491897385454388,13.2,16.908102614545612,20.61620522909122,24.324307843636834,
RSL_959,40.7544,140.0043,"Ajigasawa
",,Japan,Aomori,Sea Level Indicator,Beach deposit or beachrock,"Sand, mud, gravel defined terrace deposits",Not reported,72.5,54.5,,,,0.12,0.25,Not reported,72.38,54.50014334843533,Other age constraint,Older than,Toya Tephra,,,,,,,,,,,Equal to,,4.0,4.0,"Miyauchi, 1988
 Koike and Machida, 2001
 Machida et al., 1987
 Machida, 2002",Evan Tam,2020-11-01 06:24:39,,,,,,,,,,Stratigraphic constraint,,-91.120430045306,-36.620286696870664,17.879856651564666,72.38,126.88014334843533,181.38028669687066,235.88043004530599,
RSL_960,43.0043,144.1714,"Akan
",,Japan,Hokkaido,Sea Level Indicator,Marine Terrace,No Major descriptions of Marine Sediments or terrace,Barometric altimeter,55.0,11.0,,,,0.88,0.99,Not reported,54.12,11.011131867342248,Other age constraint,Equal to,KP-IV,,,,,,,,,,,,,4.0,3.0,"Okumura, 1996
 Koike and Machida, 2001
 Machida et al., 1987",Evan Tam,2020-11-01 06:25:29,,,,,,,,,,Stratigraphic constraint,,21.086604397973254,32.097736265315504,43.10886813265775,54.12,65.13113186734225,76.14226373468449,87.15339560202673,
RSL_961,34.536,134.9196,"Akashi
",,Japan,Hyogo,Sea Level Indicator,Marine Terrace,No Major descriptions of Marine Terrace,Topographic map and digital elevation models,45.0,9.0,,,,0.81,1.07,Not reported,44.19,9.015887366199735,Other age constraint,Older than,AT Tephra,,,,,,,,,29.0,14.0,Equal to,MIS 2,3.0,2.0,"Koike and Machida, 2001
 Machida, 2002",Evan Tam,2020-11-01 06:26:11,14.0,14.015,14.345,16.385,21.5,26.615000000000002,28.655,28.925,29.0,Stratigraphic constraint,,17.142337901400793,26.15822526760053,35.17411263380026,44.19,53.20588736619973,62.22177473239947,71.2376620985992,
RSL_964,40.8136,140.6802,"Aomori (west)
",,Japan,Aomori,Sea Level Indicator,Marine Terrace,No further descriptions of the Marine Terrace,Not reported,25.0,5.0,,,,0.3,0.49,Not reported,24.7,5.005998901318297,Other age constraint,Older than,To-H,,,,,,,,,29.0,14.0,Equal to,MIS 2,2.0,3.0,"Koike and Machida, 2001",Evan Tam,2020-11-03 07:42:37,14.0,14.015,14.345,16.385,21.5,26.615000000000002,28.655,28.925,29.0,Stratigraphic constraint,,9.682003296045107,14.688002197363405,19.694001098681703,24.7,29.705998901318296,34.711997802636596,39.717996703954896,
RSL_966,34.0405,131.0733,"Asa
",,Japan,Yamaguchi,Sea Level Indicator,Marine Terrace,No terrace descriptions given,Not reported,16.14,9.22,,,,1.59,2.19,Not reported,14.55,9.284795366619559,Other age constraint,Older than,Aso-4,,,,,,,,,130.0,71.0,Equal to,MIS 5,2.0,3.0,"Koike and Machida, 2001
 Machida, 2002",Evan Tam,2020-11-01 06:34:12,71.0,71.059,72.357,80.381,100.5,120.619,128.643,129.70499999999998,130.0,Stratigraphic constraint,,-13.304386099858675,-4.0195907332391165,5.265204633380442,14.55,23.83479536661956,33.11959073323912,42.40438609985868,
RSL_967,40.924,140.9819,"Asamushi
",,Japan,Aomori,Sea Level Indicator,Beach deposit or beachrock,"Sand, gravel, clay terrace deposits",Not reported,30.0,6.0,,,,0.3,0.49,Not reported,29.7,6.005,Other age constraint,Older than,To-H,,,,,,,,,29.0,14.0,Equal to,MIS 2,4.0,3.0,"Koike and Machida, 2001",Evan Tam,2020-11-01 06:36:19,14.0,14.015,14.345,16.385,21.5,26.615000000000002,28.655,28.925,29.0,Stratigraphic constraint,,11.684999999999999,17.689999999999998,23.695,29.7,35.705,41.71,47.715,
RSL_969,42.8072,143.8127,"Atsunai
",,Japan,Hokkaido,Sea Level Indicator,Beach deposit or beachrock,"Gravel, Sand, mud Terrace Deposits
",Not reported,60.0,12.0,,,,0.88,0.99,Not reported,59.12,12.010205035718583,Other age constraint,Older than,Toya Tephra,,,,,,,,,,,Equal to,,2.0,4.0,"Koike and Machida, 2001
 Machida et al., 1987
 Machida, 2002",Evan Tam,2020-11-01 06:39:41,,,,,,,,,,Stratigraphic constraint,,23.08938489284425,35.099589928562835,47.10979496428141,59.12,71.13020503571857,83.14041007143716,95.15061510715574,
RSL_971,43.1703,145.275,"Attoko
",,Japan,Hokkaido,Sea Level Indicator,Marine Terrace,No detailed terrace description,Barometric altimeter,23.33,9.66,,,,0.88,0.99,Not reported,22.45,9.67267413903725,Other age constraint,Older than,Toya Tephra,,,,,,,,,,,Equal to,,2.0,4.0,"Okumura, 1996
 Koike and Machida, 2001
 Machida et al., 1987
 Machida, 2002",Evan Tam,2020-11-01 06:42:03,,,,,,,,,,Stratigraphic constraint,,-6.568022417111752,3.1046517219254994,12.77732586096275,22.45,32.12267413903725,41.7953482780745,51.468022417111754,
RSL_971,43.1703,145.275,"Attoko
",,Japan,Hokkaido,Sea Level Indicator,Marine Terrace,No detailed terrace description,Barometric altimeter,23.33,9.66,,,,0.88,0.99,Not reported,22.45,9.67267413903725,Other age constraint,Older than,Aso-4,,,,,,,,,130.0,71.0,Equal to,MIS 5,2.0,4.0,"Okumura, 1996
 Koike and Machida, 2001
 Machida, 2002",Evan Tam,2020-11-01 06:42:03,71.0,71.059,72.357,80.381,100.5,120.619,128.643,129.70499999999998,130.0,Stratigraphic constraint,,-6.568022417111752,3.1046517219254994,12.77732586096275,22.45,32.12267413903725,41.7953482780745,51.468022417111754,
