WALIS_ID,Latitude,Longitude,Site,Subsite,Nation,Region,Type of datapoint,RSL Indicator,RSL indicator description,Elevation measurement technique,Elevation (m),Elevation error (m),Paleo water depth estimate (m),Upper limit of living range (m),Lower limit of living range (m),RWL,IR,Vertical datum,Paleo RSL (m),Paleo RSL uncertainty (m),Dating technique,Timing constraint,Originally reported ID,Analysis ID,Material_type,Reported age (ka),Reported age uncertainty (ka),U-Series recalculated age (ka),U-Series recalculate age uncertainty (ka),"U-Series corrected age (speleothems, ka)","U-Series corrected age uncertainty (speleothems, ka)",Stratigraphy Upper Age (ka),Stratigraphy Lower Age (ka),MIS limit,Marine Isotopic Stage,Quality of RSL information,Quality of age information,Reference(s),Record Created by,Last Update,Lower age,Age (ka) 0.1 perc,Age (ka) 2.3 perc,Age (ka) 15.9 perc,Age (ka) 50 perc,Age (ka) 84.1 perc,Age (ka) 97.7 perc,Age (ka) 99.5 perc,Upper age,Age_mu,Age_2s,Age calculation from,RSL (m) 0.1 perc,RSL (m) 2.3 perc,RSL (m) 15.9 perc,RSL (m) 50 perc,RSL (m) 84.1 perc,RSL (m) 97.7 perc,RSL (m) 99.5 perc 
RSL_2986,-10.812336,-77.71952,"Pe4
15_1",15_1,Peru,Lima,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,25.47,0.76,,,,-0.01,5.51,EGM 2008,25.48,2.857905702,Other age constraint,Equal to,CRN_SA11-217,,,,,,,,,130,115,Equal to,MIS 5e,2,5,"Saillard et al., 2011
 Regard et al., 2010
 Hsu, 1992
 Machare and Ortlieb, 1992 
 Ortlieb et al., 1991
 Ortlieb and Machare, 1990
 Ortlieb and Machare, 1990
 Hsu et al., 1989",Roland Freisleben,11/23/2020 14:37,115,115.015,115.345,117.385,122.5,127.615,129.655,129.925,130,,,Stratigraphic constraint,16.90628289,19.7641886,22.6220943,25.48,28.3379057,31.1958114,34.05371711
RSL_2987,-10.36181,-78.009882,"Pe4
16_1",16_1,Peru,Ancash,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,29.16,3.53,,,,0.02,5.53,EGM 2008,29.14,4.483985392,Other age constraint,Equal to,CRN_SA11-217,,,,,,,,,130,115,Equal to,MIS 5e,2,5,"Saillard et al., 2011
 Regard et al., 2010
 Hsu, 1992
 Machare and Ortlieb, 1992 
 Ortlieb et al., 1991
 Ortlieb and Machare, 1990
 Ortlieb and Machare, 1990
 Hsu et al., 1989",Roland Freisleben,11/23/2020 14:37,115,115.015,115.345,117.385,122.5,127.615,129.655,129.925,130,,,Stratigraphic constraint,15.68804382,20.17202922,24.65601461,29.14,33.62398539,38.10797078,42.59195618
RSL_2988,-10.301478,-78.050511,"Pe4
17_1",17_1,Peru,Ancash,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,23.35,1.15,,,,0.06,5.33,EGM 2008,23.29,2.902537683,Other age constraint,Equal to,CRN_SA11-217,,,,,,,,,130,115,Equal to,MIS 5e,2,5,"Saillard et al., 2011
 Regard et al., 2010
 Hsu, 1992
 Machare and Ortlieb, 1992 
 Ortlieb et al., 1991
 Ortlieb and Machare, 1990
 Ortlieb and Machare, 1990
 Hsu et al., 1989",Roland Freisleben,11/23/2020 14:37,115,115.015,115.345,117.385,122.5,127.615,129.655,129.925,130,,,Stratigraphic constraint,14.58238695,17.48492463,20.38746232,23.29,26.19253768,29.09507537,31.99761305
RSL_2989,-10.590816,-77.890481,"Pe4
18_1",18_1,Peru,Ancash,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,28.76,3.57,,,,-0.01,5.49,EGM 2008,28.77,4.503323773,Other age constraint,Equal to,CRN_SA11-217,,,,,,,,,130,115,Equal to,MIS 5e,2,5,"Saillard et al., 2011
 Regard et al., 2010
 Hsu, 1992
 Machare and Ortlieb, 1992 
 Ortlieb et al., 1991
 Ortlieb and Machare, 1990
 Ortlieb and Machare, 1990
 Hsu et al., 1989",Roland Freisleben,11/23/2020 14:37,115,115.015,115.345,117.385,122.5,127.615,129.655,129.925,130,,,Stratigraphic constraint,15.26002868,19.76335245,24.26667623,28.77,33.27332377,37.77664755,42.27997132
RSL_2990,-11.588829,-77.261019,"Pe4
19_1",19_1,Peru,Lima,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,27.06,0.36,,,,0.03,4.98,EGM 2008,27.03,2.515889505,Other age constraint,Equal to,CRN_SA11-217,,,,,,,,,130,115,Equal to,MIS 5e,2,5,"Saillard et al., 2011
 Regard et al., 2010
 Hsu, 1992
 Machare and Ortlieb, 1992 
 Ortlieb et al., 1991
 Ortlieb and Machare, 1990
 Ortlieb and Machare, 1990
 Hsu et al., 1989",Roland Freisleben,11/23/2020 14:37,115,115.015,115.345,117.385,122.5,127.615,129.655,129.925,130,,,Stratigraphic constraint,19.48233149,21.99822099,24.5141105,27.03,29.5458895,32.06177901,34.57766851
RSL_2991,-8.921641,-78.628076,"Pe2
1_1",1_1,Peru,La Libertad,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,26.58,0.58,,,,0.3,3.55,EGM 2008,26.28,1.867357759,Luminescence,Equal to,NP18,PE06-004-001,IRSL,111,6,,,,,130,115,Equal to,MIS 5e,2,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Pedoja, 2003
 Machare and Ortlieb, 1994",Roland Freisleben,11/23/2020 14:37,,102,105,108,111,114,117,120,,111,6,Recalculation/Report,20.67792672,22.54528448,24.41264224,26.28,28.14735776,30.01471552,31.88207328
RSL_2992,-8.00669,-79.19006,"Pe2
2_1",2_1,Peru,La Libertad,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,20.29,1,,,,0.25,3.89,EGM 2008,20.04,2.187012803,Luminescence,Equal to,NP18,PE06-004-001,IRSL,111,6,,,,,130,115,Equal to,MIS 5e,2,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Pedoja, 2003
 Machare and Ortlieb, 1994",Roland Freisleben,11/23/2020 14:37,,102,105,108,111,114,117,120,,111,6,Recalculation/Report,13.47896159,15.66597439,17.8529872,20.04,22.2270128,24.41402561,26.60103841
RSL_2993,-7.514807,-79.527335,"Pe2
3_1",3_1,Peru,La Libertad,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,25.31,0.52,,,,0.36,3.21,EGM 2008,24.95,1.687135146,Luminescence,Equal to,NP18,PE06-004-001,IRSL,111,6,,,,,130,115,Equal to,MIS 5e,3,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Pedoja, 2003
 Machare and Ortlieb, 1994",Roland Freisleben,11/23/2020 14:37,,102,105,108,111,114,117,120,,111,6,Recalculation/Report,19.88859456,21.57572971,23.26286485,24.95,26.63713515,28.32427029,30.01140544
RSL_2994,-8.911157,-78.631481,"Pe2
4_1",4_1,Peru,La Libertad,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,23.47,2.08,,,,0.3,3.55,EGM 2008,23.17,2.734414928,Luminescence,Equal to,NP18,PE06-004-001,IRSL,111,6,,,,,130,115,Equal to,MIS 5e,2,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Pedoja, 2003
 Machare and Ortlieb, 1994",Roland Freisleben,11/23/2020 14:37,,102,105,108,111,114,117,120,,111,6,Recalculation/Report,14.96675522,17.70117014,20.43558507,23.17,25.90441493,28.63882986,31.37324478
RSL_2995,-8.72687,-78.708237,"Pe2
5_1",5_1,Peru,La Libertad,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,32.42,2.39,,,,0.34,3.22,EGM 2008,32.08,2.881700887,Luminescence,Equal to,NP18,PE06-004-001,IRSL,111,6,,,,,130,115,Equal to,MIS 5e,2,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Pedoja, 2003
 Machare and Ortlieb, 1994",Roland Freisleben,11/23/2020 14:37,,102,105,108,111,114,117,120,,111,6,Recalculation/Report,23.43489734,26.31659823,29.19829911,32.08,34.96170089,37.84340177,40.72510266
RSL_2996,-8.683033,-78.723964,"Pe2
6_1",6_1,Peru,La Libertad,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,35.56,1.64,,,,0.34,3.22,EGM 2008,35.22,2.298194944,Luminescence,Equal to,NP18,PE06-004-001,IRSL,111,6,,,,,130,115,Equal to,MIS 5e,2,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Pedoja, 2003
 Machare and Ortlieb, 1994",Roland Freisleben,11/23/2020 14:37,,102,105,108,111,114,117,120,,111,6,Recalculation/Report,28.32541517,30.62361011,32.92180506,35.22,37.51819494,39.81638989,42.11458483
RSL_2997,-8.593799,-78.725912,"Pe2
7_1",7_1,Peru,La Libertad,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,25.51,1.19,,,,0.34,3.22,EGM 2008,25.17,2.00204895,Luminescence,Equal to,NP18,PE06-004-001,IRSL,111,6,,,,,130,115,Equal to,MIS 5e,2,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Pedoja, 2003
 Machare and Ortlieb, 1994",Roland Freisleben,11/23/2020 14:37,,102,105,108,111,114,117,120,,111,6,Recalculation/Report,19.16385315,21.1659021,23.16795105,25.17,27.17204895,29.1740979,31.17614685
RSL_2998,-8.464243,-78.83003,"Pe2
8_1",8_1,Peru,La Libertad,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,25.83,0.59,,,,0.33,3.33,EGM 2008,25.5,1.766444168,Luminescence,Equal to,NP18,PE06-004-001,IRSL,111,6,,,,,130,115,Equal to,MIS 5e,2,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Pedoja, 2003
 Machare and Ortlieb, 1994",Roland Freisleben,11/23/2020 14:37,,102,105,108,111,114,117,120,,111,6,Recalculation/Report,20.20066749,21.96711166,23.73355583,25.5,27.26644417,29.03288834,30.79933251
RSL_2999,-8.167734,-78.991939,"Pe2
9_1",9_1,Peru,La Libertad,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,22.25,1.07,,,,0.25,3.88,EGM 2008,22,2.215513484,Luminescence,Equal to,NP18,PE06-004-001,IRSL,111,6,,,,,130,115,Equal to,MIS 5e,2,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Pedoja, 2003
 Machare and Ortlieb, 1994",Roland Freisleben,11/23/2020 14:37,,102,105,108,111,114,117,120,,111,6,Recalculation/Report,15.35345955,17.56897303,19.78448652,22,24.21551348,26.43102697,28.64654045
RSL_3000,-8.005209,-79.192239,"Pe2
10_1",10_1,Peru,La Libertad,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,20.23,1.74,,,,0.25,3.89,EGM 2008,19.98,2.609717418,Luminescence,Equal to,NP18,PE06-004-001,IRSL,111,6,,,,,130,115,Equal to,MIS 5e,2,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Pedoja, 2003
 Machare and Ortlieb, 1994",Roland Freisleben,11/23/2020 14:37,,102,105,108,111,114,117,120,,111,6,Recalculation/Report,12.15084775,14.76056516,17.37028258,19.98,22.58971742,25.19943484,27.80915225
RSL_3001,-7.510971,-79.529422,"Pe2
11_1",11_1,Peru,La Libertad,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,25.24,1.03,,,,0.36,3.21,EGM 2008,24.88,1.907072364,Luminescence,Equal to,NP18,PE06-004-001,IRSL,111,6,,,,,130,115,Equal to,MIS 5e,2,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Pedoja, 2003
 Machare and Ortlieb, 1994",Roland Freisleben,11/23/2020 14:37,,102,105,108,111,114,117,120,,111,6,Recalculation/Report,19.15878291,21.06585527,22.97292764,24.88,26.78707236,28.69414473,30.60121709
RSL_3002,-7.382229,-79.569499,"Pe2
12_1",12_1,Peru,La Libertad,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,28.45,0.56,,,,0.36,3.21,EGM 2008,28.09,1.699889702,Luminescence,Equal to,NP18,PE06-004-001,IRSL,111,6,,,,,130,115,Equal to,MIS 5e,3,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Pedoja, 2003
 Machare and Ortlieb, 1994",Roland Freisleben,11/23/2020 14:37,,102,105,108,111,114,117,120,,111,6,Recalculation/Report,22.99033089,24.6902206,26.3901103,28.09,29.7898897,31.4897794,33.18966911
RSL_3003,-7.203325,-79.636202,"Pe2
13_1",13_1,Peru,La Libertad,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,19.83,0.41,,,,0.34,3.43,EGM 2008,19.49,1.76332782,Luminescence,Equal to,NP18,PE06-004-001,IRSL,111,6,,,,,130,115,Equal to,MIS 5e,3,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Pedoja, 2003
 Machare and Ortlieb, 1994",Roland Freisleben,11/23/2020 14:37,,102,105,108,111,114,117,120,,111,6,Recalculation/Report,14.20001654,15.96334436,17.72667218,19.49,21.25332782,23.01665564,24.77998346
RSL_3004,-7.17558,-79.670298,"Pe2
14_1",14_1,Peru,La Libertad,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,16.33,0.37,,,,0.22,4.46,EGM 2008,16.11,2.260486673,Luminescence,Equal to,NP18,PE06-004-001,IRSL,111,6,,,,,130,115,Equal to,MIS 5e,3,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Pedoja, 2003
 Machare and Ortlieb, 1994",Roland Freisleben,11/23/2020 14:37,,102,105,108,111,114,117,120,,111,6,Recalculation/Report,9.32853998,11.58902665,13.84951333,16.11,18.37048667,20.63097335,22.89146002
RSL_3005,-7.050494,-79.737322,"Pe2
15_1",15_1,Peru,Lambayeque,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,11.69,0.26,,,,0.28,3.95,EGM 2008,11.41,1.992040411,Luminescence,Equal to,NP18,PE06-004-001,IRSL,111,6,,,,,130,115,Equal to,MIS 5e,3,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Pedoja, 2003
 Machare and Ortlieb, 1994",Roland Freisleben,11/23/2020 14:37,,102,105,108,111,114,117,120,,111,6,Recalculation/Report,5.433878766,7.425919178,9.417959589,11.41,13.40204041,15.39408082,17.38612123
RSL_3006,-7.015838,-79.777629,"Pe2
16_1",16_1,Peru,Lambayeque,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,12.2,0.67,,,,0.31,3.66,EGM 2008,11.89,1.948794499,Luminescence,Equal to,NP18,PE06-004-001,IRSL,111,6,,,,,130,115,Equal to,MIS 5e,3,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Pedoja, 2003
 Machare and Ortlieb, 1994",Roland Freisleben,11/23/2020 14:37,,102,105,108,111,114,117,120,,111,6,Recalculation/Report,6.043616502,7.992411002,9.941205501,11.89,13.8387945,15.787589,17.7363835
RSL_3143,-5.85494,-81.116375,"Pe1
15_1",15_1,Peru,Piura,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,27.76,1.72,,,,0.14,5.54,EGM 2008,27.62,3.260567435,Luminescence,Equal to,NP18,PE06-004-001,IRSL,111,6,,,,,130,115,Equal to,MIS 5e,4,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Pedoja, 2003
 Machare and Ortlieb, 1994",Roland Freisleben,11/23/2020 14:37,,102,105,108,111,114,117,120,,111,6,Recalculation/Report,17.83829769,21.09886513,24.35943256,27.62,30.88056744,34.14113487,37.40170231
RSL_3144,-5.851432,-81.114246,"Pe1
16_1",16_1,Peru,Piura,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,28.95,1.52,,,,0.14,5.54,EGM 2008,28.81,3.159636055,Luminescence,Equal to,NP18,PE06-004-001,IRSL,111,6,,,,,130,115,Equal to,MIS 5e,4,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Pedoja, 2003
 Machare and Ortlieb, 1994",Roland Freisleben,11/23/2020 14:37,,102,105,108,111,114,117,120,,111,6,Recalculation/Report,19.33109184,22.49072789,25.65036395,28.81,31.96963605,35.12927211,38.28890816
RSL_3145,-5.849514,-81.113585,"Pe1
17_1",17_1,Peru,Piura,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,25.64,1.36,,,,0.14,5.54,EGM 2008,25.5,3.085854825,Luminescence,Equal to,NP18,PE06-004-001,IRSL,111,6,,,,,130,115,Equal to,MIS 5e,4,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Pedoja, 2003
 Machare and Ortlieb, 1994",Roland Freisleben,11/23/2020 14:37,,102,105,108,111,114,117,120,,111,6,Recalculation/Report,16.24243553,19.32829035,22.41414518,25.5,28.58585482,31.67170965,34.75756447
RSL_3146,-5.849185,-81.110456,"Pe1
18_1",18_1,Peru,Piura,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,24.91,1.69,,,,0.14,5.54,EGM 2008,24.77,3.244842061,Luminescence,Equal to,NP18,PE06-004-001,IRSL,111,6,,,,,130,115,Equal to,MIS 5e,4,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Pedoja, 2003
 Machare and Ortlieb, 1994",Roland Freisleben,11/23/2020 14:37,,102,105,108,111,114,117,120,,111,6,Recalculation/Report,15.03547382,18.28031588,21.52515794,24.77,28.01484206,31.25968412,34.50452618
RSL_3147,-5.837062,-81.089125,"Pe1
19_1",19_1,Peru,Piura,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,28.1,0.67,,,,0.14,5.52,EGM 2008,27.96,2.840158446,Luminescence,Equal to,NP18,PE06-004-001,IRSL,111,6,,,,,130,115,Equal to,MIS 5e,4,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Pedoja, 2003
 Machare and Ortlieb, 1994",Roland Freisleben,11/23/2020 14:37,,102,105,108,111,114,117,120,,111,6,Recalculation/Report,19.43952466,22.27968311,25.11984155,27.96,30.80015845,33.64031689,36.48047534
RSL_3148,-5.832558,-81.089951,"Pe1
20_1",20_1,Peru,Piura,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,23.99,2.64,,,,0.14,5.52,EGM 2008,23.85,3.819319311,Luminescence,Equal to,NP18,PE06-004-001,IRSL,111,6,,,,,130,115,Equal to,MIS 5e,4,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Pedoja, 2003
 Machare and Ortlieb, 1994",Roland Freisleben,11/23/2020 14:37,,102,105,108,111,114,117,120,,111,6,Recalculation/Report,12.39204207,16.21136138,20.03068069,23.85,27.66931931,31.48863862,35.30795793
RSL_3149,-5.829357,-81.090293,"Pe1
21_1",21_1,Peru,Piura,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,25.72,2.69,,,,0.14,5.52,EGM 2008,25.58,3.854049818,Luminescence,Equal to,NP18,PE06-004-001,IRSL,111,6,,,,,130,115,Equal to,MIS 5e,4,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Pedoja, 2003
 Machare and Ortlieb, 1994",Roland Freisleben,11/23/2020 14:37,,102,105,108,111,114,117,120,,111,6,Recalculation/Report,14.01785055,17.87190036,21.72595018,25.58,29.43404982,33.28809964,37.14214945
RSL_3150,-5.823179,-81.090002,"Pe1
22_1",22_1,Peru,Piura,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,21.54,0.72,,,,0.14,5.52,EGM 2008,21.4,2.852367438,Luminescence,Equal to,NP18,PE06-004-001,IRSL,111,6,,,,,130,115,Equal to,MIS 5e,4,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Pedoja, 2003
 Machare and Ortlieb, 1994",Roland Freisleben,11/23/2020 14:37,,102,105,108,111,114,117,120,,111,6,Recalculation/Report,12.84289769,15.69526512,18.54763256,21.4,24.25236744,27.10473488,29.95710231
RSL_3151,-5.816819,-81.080541,"Pe1
23_1",23_1,Peru,Piura,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,24.39,2.61,,,,0.14,5.52,EGM 2008,24.25,3.798644495,Luminescence,Equal to,NP18,PE06-004-001,IRSL,111,6,,,,,130,115,Equal to,MIS 5e,4,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Pedoja, 2003
 Machare and Ortlieb, 1994",Roland Freisleben,11/23/2020 14:37,,102,105,108,111,114,117,120,,111,6,Recalculation/Report,12.85406651,16.65271101,20.4513555,24.25,28.0486445,31.84728899,35.64593349
RSL_3152,-5.800718,-81.080488,"Pe1
24_1",24_1,Peru,Piura,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,26.63,1.23,,,,0.14,5.52,EGM 2008,26.49,3.021671723,Luminescence,Equal to,NP18,PE06-004-001,IRSL,111,6,,,,,130,115,Equal to,MIS 5e,4,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Pedoja, 2003
 Machare and Ortlieb, 1994",Roland Freisleben,11/23/2020 14:37,,102,105,108,111,114,117,120,,111,6,Recalculation/Report,17.42498483,20.44665655,23.46832828,26.49,29.51167172,32.53334345,35.55501517
RSL_3153,-5.796849,-81.082201,"Pe1
25_1",25_1,Peru,Piura,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,25.23,1.46,,,,0.14,5.49,EGM 2008,25.09,3.10911965,Luminescence,Equal to,NP18,PE06-004-001,IRSL,111,6,,,,,130,115,Equal to,MIS 5e,4,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Pedoja, 2003
 Machare and Ortlieb, 1994",Roland Freisleben,11/23/2020 14:37,,102,105,108,111,114,117,120,,111,6,Recalculation/Report,15.76264105,18.8717607,21.98088035,25.09,28.19911965,31.3082393,34.41735895
RSL_3154,-5.793917,-81.083301,"Pe1
26_1",26_1,Peru,Piura,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,25.82,1.65,,,,0.14,5.49,EGM 2008,25.68,3.202737111,Luminescence,Equal to,NP18,PE06-004-001,IRSL,111,6,,,,,130,115,Equal to,MIS 5e,4,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Pedoja, 2003
 Machare and Ortlieb, 1994",Roland Freisleben,11/23/2020 14:37,,102,105,108,111,114,117,120,,111,6,Recalculation/Report,16.07178867,19.27452578,22.47726289,25.68,28.88273711,32.08547422,35.28821133
RSL_3155,-5.788124,-81.074283,"Pe1
27_1",27_1,Peru,Piura,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,25.05,1.24,,,,0.14,5.49,EGM 2008,24.91,3.012079846,Luminescence,Equal to,NP18,PE06-004-001,IRSL,111,6,,,,,130,115,Equal to,MIS 5e,4,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Pedoja, 2003
 Machare and Ortlieb, 1994",Roland Freisleben,11/23/2020 14:37,,102,105,108,111,114,117,120,,111,6,Recalculation/Report,15.87376046,18.88584031,21.89792015,24.91,27.92207985,30.93415969,33.94623954
RSL_3156,-5.785667,-81.069462,"Pe1
28_1",28_1,Peru,Piura,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,23.17,0.97,,,,0.14,5.49,EGM 2008,23.03,2.911344191,Luminescence,Equal to,NP18,PE06-004-001,IRSL,111,6,,,,,130,115,Equal to,MIS 5e,4,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Pedoja, 2003
 Machare and Ortlieb, 1994",Roland Freisleben,11/23/2020 14:37,,102,105,108,111,114,117,120,,111,6,Recalculation/Report,14.29596743,17.20731162,20.11865581,23.03,25.94134419,28.85268838,31.76403257
RSL_3157,-5.78881,-81.064039,"Pe1
29_1",29_1,Peru,Piura,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,22.39,0.84,,,,0.14,5.49,EGM 2008,22.25,2.870648881,Luminescence,Equal to,NP18,PE06-004-001,IRSL,111,6,,,,,130,115,Equal to,MIS 5e,4,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Pedoja, 2003
 Machare and Ortlieb, 1994",Roland Freisleben,11/23/2020 14:37,,102,105,108,111,114,117,120,,111,6,Recalculation/Report,13.63805336,16.50870224,19.37935112,22.25,25.12064888,27.99129776,30.86194664
RSL_3158,-5.81331,-81.045116,"Pe1
30_1",30_1,Peru,Piura,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,25.69,1.94,,,,0.14,5.51,EGM 2008,25.55,3.36951406,Luminescence,Equal to,NP18,PE06-004-001,IRSL,111,6,,,,,130,115,Equal to,MIS 5e,4,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Pedoja, 2003
 Machare and Ortlieb, 1994",Roland Freisleben,11/23/2020 14:37,,102,105,108,111,114,117,120,,111,6,Recalculation/Report,15.44145782,18.81097188,22.18048594,25.55,28.91951406,32.28902812,35.65854218
RSL_3159,-5.815514,-81.042984,"Pe1
31_1",31_1,Peru,Piura,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,23.54,3.25,,,,0.14,5.51,EGM 2008,23.4,4.260578012,Luminescence,Equal to,NP18,PE06-004-001,IRSL,111,6,,,,,130,115,Equal to,MIS 5e,4,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Pedoja, 2003
 Machare and Ortlieb, 1994",Roland Freisleben,11/23/2020 14:37,,102,105,108,111,114,117,120,,111,6,Recalculation/Report,10.61826596,14.87884398,19.13942199,23.4,27.66057801,31.92115602,36.18173404
RSL_3160,-5.819076,-81.040973,"Pe1
32_1",32_1,Peru,Piura,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,29.35,2.67,,,,0.14,5.51,EGM 2008,29.21,3.83652512,Luminescence,Equal to,NP18,PE06-004-001,IRSL,111,6,,,,,130,115,Equal to,MIS 5e,4,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Pedoja, 2003
 Machare and Ortlieb, 1994",Roland Freisleben,11/23/2020 14:37,,102,105,108,111,114,117,120,,111,6,Recalculation/Report,17.70042464,21.53694976,25.37347488,29.21,33.04652512,36.88305024,40.71957536
RSL_3161,-5.821305,-81.039639,"Pe1
33_1",33_1,Peru,Piura,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,28.78,2.63,,,,0.14,5.51,EGM 2008,28.64,3.808795741,Luminescence,Equal to,NP18,PE06-004-001,IRSL,111,6,,,,,130,115,Equal to,MIS 5e,4,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Pedoja, 2003
 Machare and Ortlieb, 1994",Roland Freisleben,11/23/2020 14:37,,102,105,108,111,114,117,120,,111,6,Recalculation/Report,17.21361278,21.02240852,24.83120426,28.64,32.44879574,36.25759148,40.06638722
RSL_3162,-5.826005,-81.03501,"Pe1
34_1",34_1,Peru,Piura,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,28.34,1.9,,,,0.14,5.51,EGM 2008,28.2,3.346643841,Luminescence,Equal to,NP18,PE06-004-001,IRSL,111,6,,,,,130,115,Equal to,MIS 5e,4,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Pedoja, 2003
 Machare and Ortlieb, 1994",Roland Freisleben,11/23/2020 14:37,,102,105,108,111,114,117,120,,111,6,Recalculation/Report,18.16006848,21.50671232,24.85335616,28.2,31.54664384,34.89328768,38.23993152
